               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 320,            0.019551,           0.0092219,           0.0012136,             0.92636,             0.90876,             0.95539,             0.78373,            0.019312,           0.0052662,           0.0048227,           0.0047365,           0.0047365,           0.0047365
                 321,            0.019166,           0.0088828,           0.0013144,             0.92571,             0.91941,             0.94829,             0.78055,            0.019002,            0.005312,           0.0053844,             0.00472,             0.00472,             0.00472
                 322,            0.019132,            0.009364,           0.0010766,             0.93458,             0.90965,             0.94513,             0.78233,            0.019496,           0.0053806,           0.0052729,           0.0047035,           0.0047035,           0.0047035
                 323,            0.019311,           0.0090868,           0.0009059,             0.94098,             0.90571,             0.95656,             0.78584,            0.019376,           0.0053458,           0.0050049,            0.004687,            0.004687,            0.004687
                 324,            0.019263,            0.009208,           0.0012115,             0.93678,             0.90751,             0.94946,             0.77023,            0.019523,           0.0054932,           0.0057325,           0.0046705,           0.0046705,           0.0046705
                 325,            0.019114,           0.0092843,           0.0010137,             0.92838,             0.92258,             0.95642,             0.78046,            0.019788,           0.0055504,           0.0039921,            0.004654,            0.004654,            0.004654
                 326,            0.019364,           0.0092079,           0.0015382,             0.92732,             0.91536,             0.95439,             0.77806,            0.019667,           0.0053844,             0.00527,           0.0046375,           0.0046375,           0.0046375
                 327,            0.019234,           0.0096638,            0.001512,             0.93464,              0.9087,             0.94767,             0.77426,            0.019495,            0.005394,           0.0053749,            0.004621,            0.004621,            0.004621
                 328,            0.018907,           0.0089268,          0.00099078,             0.93307,             0.93002,             0.95294,             0.78112,            0.018953,           0.0052009,           0.0038767,           0.0046045,           0.0046045,           0.0046045
                 329,             0.01952,            0.009276,           0.0011944,             0.93951,             0.91724,             0.95452,             0.78211,            0.018878,           0.0050602,           0.0044975,            0.004588,            0.004588,            0.004588
                 330,            0.019072,           0.0088447,          0.00098919,             0.94102,             0.92601,             0.95489,             0.78338,            0.018931,           0.0050774,           0.0034008,           0.0045715,           0.0045715,           0.0045715
                 331,            0.018958,           0.0091577,          0.00089247,             0.92165,             0.92501,             0.95902,             0.77727,            0.019283,           0.0053158,           0.0038967,            0.004555,            0.004555,            0.004555
                 332,            0.019317,           0.0092248,           0.0014183,             0.91739,             0.93179,             0.95749,             0.76424,            0.019275,           0.0054102,           0.0045805,           0.0045385,           0.0045385,           0.0045385
                 333,             0.01917,           0.0089042,           0.0010237,             0.93444,             0.91744,              0.9519,             0.77515,            0.019199,           0.0054541,            0.004097,            0.004522,            0.004522,            0.004522
                 334,            0.018842,           0.0091302,          0.00099564,             0.94378,             0.91543,             0.94372,             0.77526,            0.019177,           0.0055389,           0.0045147,           0.0045055,           0.0045055,           0.0045055
                 335,            0.018639,           0.0091936,           0.0010344,             0.96258,             0.92252,             0.95013,             0.77424,            0.019212,           0.0054064,           0.0032873,            0.004489,            0.004489,            0.004489
                 336,            0.018945,           0.0093994,          0.00085597,             0.96762,             0.91899,             0.95418,             0.77962,            0.019627,           0.0054216,           0.0034046,           0.0044725,           0.0044725,           0.0044725
                 337,             0.01896,            0.009288,          0.00097859,             0.95945,             0.91034,             0.95245,              0.7725,            0.019795,           0.0053511,           0.0052547,            0.004456,            0.004456,            0.004456
                 338,            0.019479,           0.0094024,          0.00078131,             0.92658,             0.92485,             0.95294,             0.76288,            0.020058,            0.005271,           0.0054903,           0.0044395,           0.0044395,           0.0044395
                 339,            0.018652,           0.0090177,          0.00096203,             0.93821,             0.91816,             0.94884,             0.76706,            0.019989,           0.0052814,           0.0056696,            0.004423,            0.004423,            0.004423
                 340,            0.018401,            0.009336,          0.00092301,             0.90615,             0.91427,             0.95119,             0.76325,            0.019325,           0.0053463,            0.006485,           0.0044065,           0.0044065,           0.0044065
                 341,            0.019052,             0.00889,           0.0010009,             0.91942,             0.92931,             0.94855,             0.77478,            0.019595,           0.0053444,           0.0061874,             0.00439,             0.00439,             0.00439
                 342,            0.018683,           0.0090087,          0.00080733,             0.91496,             0.92368,              0.9565,             0.78472,            0.019544,           0.0052366,           0.0057211,           0.0043735,           0.0043735,           0.0043735
                 343,            0.018378,           0.0090913,          0.00067937,             0.90749,             0.92549,             0.95667,             0.78608,             0.01926,           0.0052366,            0.005537,            0.004357,            0.004357,            0.004357
                 344,            0.019085,           0.0090928,          0.00099615,             0.90324,             0.93083,             0.95232,             0.77566,             0.01912,           0.0052376,           0.0057888,           0.0043405,           0.0043405,           0.0043405
                 345,            0.018865,           0.0096824,          0.00096658,             0.92888,             0.90779,             0.94678,             0.76576,             0.01945,           0.0052481,           0.0058451,            0.004324,            0.004324,            0.004324
                 346,            0.019463,           0.0094945,           0.0009692,             0.94152,             0.90772,             0.94838,              0.7782,            0.019109,           0.0053082,           0.0054016,           0.0043075,           0.0043075,           0.0043075
                 347,            0.019022,           0.0091186,           0.0013417,             0.94733,             0.90273,             0.94257,             0.76915,            0.019627,           0.0055227,           0.0053015,            0.004291,            0.004291,            0.004291
                 348,            0.018901,           0.0090321,           0.0015005,             0.94537,              0.9065,             0.94939,             0.78012,            0.019254,           0.0052662,           0.0051975,           0.0042745,           0.0042745,           0.0042745
                 349,            0.018606,            0.008585,          0.00097137,              0.9111,             0.92177,             0.95384,             0.78666,            0.019024,            0.005085,           0.0048647,            0.004258,            0.004258,            0.004258
                 350,            0.018633,            0.009085,           0.0010201,             0.91303,             0.92051,             0.94894,             0.78345,            0.019009,           0.0050459,           0.0051165,           0.0042415,           0.0042415,           0.0042415
                 351,            0.018818,            0.009127,           0.0010042,             0.91535,             0.91097,             0.94971,             0.77804,            0.019209,           0.0050955,           0.0052719,            0.004225,            0.004225,            0.004225
                 352,            0.019469,           0.0087542,           0.0011264,             0.91494,             0.93406,             0.95232,             0.78336,            0.019189,           0.0051289,           0.0043402,           0.0042085,           0.0042085,           0.0042085
                 353,            0.018799,           0.0096947,           0.0011642,             0.90423,             0.93504,             0.94974,             0.77745,             0.01918,           0.0051928,            0.003768,            0.004192,            0.004192,            0.004192
                 354,            0.018735,           0.0089025,           0.0010184,             0.90297,             0.91759,             0.94886,             0.78366,            0.019199,           0.0052681,           0.0050383,           0.0041755,           0.0041755,           0.0041755
                 355,            0.018823,            0.009099,          0.00081891,              0.9114,             0.92969,             0.95348,             0.78824,            0.018949,           0.0052357,           0.0048294,            0.004159,            0.004159,            0.004159
                 356,             0.01849,           0.0089248,           0.0012409,             0.91526,              0.9136,             0.95374,             0.78833,            0.018965,           0.0051413,           0.0054865,           0.0041425,           0.0041425,           0.0041425
                 357,            0.018789,           0.0090231,          0.00092763,              0.9129,              0.9248,             0.94788,             0.78506,            0.019097,            0.005187,           0.0051851,            0.004126,            0.004126,            0.004126
                 358,            0.019042,           0.0091416,           0.0011799,             0.90151,             0.92356,             0.94983,             0.77505,            0.019288,           0.0051823,           0.0060978,           0.0041095,           0.0041095,           0.0041095
                 359,            0.018146,           0.0090519,           0.0010539,             0.91132,             0.92957,             0.95436,             0.79079,            0.018993,           0.0050979,           0.0044584,            0.004093,            0.004093,            0.004093
                 360,            0.018492,           0.0090521,           0.0013395,              0.9146,              0.9246,             0.95372,             0.78583,            0.018701,           0.0051575,           0.0046577,           0.0040765,           0.0040765,           0.0040765
                 361,            0.018518,           0.0094444,          0.00084451,             0.91391,             0.91918,             0.95164,             0.78023,            0.019025,           0.0051398,           0.0046988,             0.00406,             0.00406,             0.00406
                 362,            0.018543,           0.0090941,           0.0012566,             0.93912,             0.93204,             0.94975,             0.78085,            0.019107,           0.0051374,             0.00389,           0.0040435,           0.0040435,           0.0040435
                 363,            0.018196,           0.0088699,           0.0011331,             0.94799,             0.92901,             0.95224,             0.77587,            0.019078,           0.0050907,           0.0038147,            0.004027,            0.004027,            0.004027
                 364,            0.018201,           0.0086637,          0.00092669,             0.95732,             0.92218,             0.95321,             0.77814,            0.019319,           0.0051184,           0.0034304,           0.0040105,           0.0040105,           0.0040105
                 365,            0.018628,           0.0089765,          0.00096987,             0.94282,             0.92396,             0.95455,             0.79085,            0.019121,           0.0050445,           0.0035553,            0.003994,            0.003994,            0.003994
                 366,            0.017977,           0.0090938,           0.0010207,             0.93769,             0.93386,             0.95362,             0.79307,            0.018982,           0.0051041,           0.0037165,           0.0039775,           0.0039775,           0.0039775
                 367,            0.018432,           0.0091774,           0.0013623,             0.92279,             0.93112,             0.95425,             0.78474,            0.019139,           0.0052738,           0.0036488,            0.003961,            0.003961,            0.003961
                 368,            0.018755,           0.0088725,          0.00091944,             0.93039,             0.92738,             0.94973,             0.79194,            0.018889,           0.0050879,           0.0041122,           0.0039445,           0.0039445,           0.0039445
                 369,            0.018179,           0.0089042,           0.0010538,              0.9351,             0.92418,             0.94982,             0.79065,            0.018925,            0.005084,           0.0050182,            0.003928,            0.003928,            0.003928
                 370,            0.018622,           0.0088374,           0.0011041,             0.92944,             0.92549,             0.95236,             0.79181,            0.018665,           0.0051613,           0.0042953,           0.0039115,           0.0039115,           0.0039115
                 371,            0.018471,           0.0094784,          0.00078094,             0.94739,             0.91904,             0.95505,             0.78455,            0.018687,            0.005187,           0.0044975,            0.003895,            0.003895,            0.003895
                 372,            0.018204,           0.0090269,          0.00079903,             0.96301,             0.91369,              0.9543,             0.79268,            0.018581,           0.0050602,           0.0052071,           0.0038785,           0.0038785,           0.0038785
                 373,            0.018268,            0.008615,           0.0010518,             0.93932,             0.90335,              0.9531,             0.78657,            0.018758,           0.0049753,           0.0053377,            0.003862,            0.003862,            0.003862
                 374,            0.018624,           0.0094288,          0.00079433,             0.93989,             0.91069,             0.95027,             0.78354,            0.018889,           0.0050507,           0.0054541,           0.0038455,           0.0038455,           0.0038455
                 375,            0.018168,           0.0090641,          0.00085075,             0.93015,             0.92852,             0.94796,             0.79069,             0.01876,           0.0052166,           0.0053387,            0.003829,            0.003829,            0.003829
                 376,            0.018087,           0.0094317,           0.0010288,             0.93185,             0.92617,              0.9479,             0.78453,            0.018659,           0.0052757,            0.004015,           0.0038125,           0.0038125,           0.0038125
                 377,            0.017905,           0.0086794,          0.00087261,             0.94674,             0.92127,             0.95693,             0.78538,            0.018889,           0.0052328,           0.0039034,            0.003796,            0.003796,            0.003796
                 378,            0.018245,           0.0091117,           0.0013713,             0.95068,             0.90602,             0.94971,             0.78178,            0.019054,           0.0052576,           0.0054178,           0.0037795,           0.0037795,           0.0037795
                 379,            0.018263,           0.0090635,          0.00084771,             0.95015,             0.90209,             0.94862,             0.77991,            0.019429,           0.0051918,           0.0055532,            0.003763,            0.003763,            0.003763
                 380,            0.018645,            0.008692,           0.0010144,             0.94123,             0.90548,             0.94721,             0.78154,            0.019432,           0.0051966,           0.0054569,           0.0037465,           0.0037465,           0.0037465
                 381,            0.018194,           0.0086131,          0.00082881,             0.93786,             0.90966,             0.94764,             0.78395,            0.019235,           0.0052958,           0.0053797,             0.00373,             0.00373,             0.00373
                 382,            0.018526,           0.0089263,          0.00072997,             0.94273,             0.91591,             0.94507,             0.78392,            0.018809,           0.0052013,           0.0054817,           0.0037135,           0.0037135,           0.0037135
                 383,            0.018149,           0.0083935,          0.00090944,             0.94679,             0.90727,             0.94397,             0.77926,            0.018843,           0.0051928,           0.0055494,            0.003697,            0.003697,            0.003697
                 384,            0.018196,           0.0090071,           0.0010312,             0.94868,             0.90674,              0.9464,             0.78119,            0.018903,            0.005209,            0.005475,           0.0036805,           0.0036805,           0.0036805
                 385,            0.018757,           0.0094379,          0.00093022,             0.95079,             0.90663,             0.94353,             0.77849,            0.019051,             0.00525,           0.0054321,            0.003664,            0.003664,            0.003664
                 386,            0.018121,            0.008966,          0.00093275,             0.94797,               0.906,              0.9462,             0.78422,            0.019026,            0.005167,           0.0055819,           0.0036475,           0.0036475,           0.0036475
                 387,             0.01798,           0.0091005,          0.00075232,             0.94961,             0.90086,             0.94536,             0.78548,            0.019082,           0.0050926,            0.006031,            0.003631,            0.003631,            0.003631
                 388,            0.018304,           0.0086775,          0.00083325,             0.95756,             0.90121,             0.94948,             0.79657,            0.019088,           0.0051003,           0.0054731,           0.0036145,           0.0036145,           0.0036145
                 389,            0.018021,           0.0085084,          0.00093525,             0.95977,             0.90022,              0.9534,              0.7954,            0.018733,           0.0050716,           0.0052691,            0.003598,            0.003598,            0.003598
                 390,            0.018288,            0.008885,          0.00077167,              0.9594,             0.90373,             0.95691,             0.78835,            0.018829,           0.0049725,           0.0053415,           0.0035815,           0.0035815,           0.0035815
                 391,            0.017729,           0.0087459,          0.00078758,             0.95644,              0.9162,             0.95888,             0.79154,            0.018955,           0.0050068,           0.0050659,            0.003565,            0.003565,            0.003565
                 392,            0.017881,           0.0087042,          0.00078452,             0.95273,             0.91187,             0.95261,             0.79109,            0.018846,           0.0050135,           0.0055723,           0.0035485,           0.0035485,           0.0035485
                 393,            0.018069,           0.0090151,          0.00092958,              0.9435,             0.91387,             0.95395,             0.79003,            0.018974,           0.0051517,           0.0056992,            0.003532,            0.003532,            0.003532
                 394,            0.018438,            0.009183,          0.00096977,             0.94743,             0.91246,             0.95051,             0.78525,            0.019112,           0.0052309,           0.0054197,           0.0035155,           0.0035155,           0.0035155
                 395,            0.017923,           0.0088365,          0.00074223,             0.95369,             0.92133,             0.95682,             0.79902,            0.019068,           0.0051794,           0.0043488,            0.003499,            0.003499,            0.003499
                 396,            0.018253,           0.0088001,          0.00073841,             0.95087,             0.93135,             0.95941,             0.79219,            0.019123,           0.0050869,           0.0035276,           0.0034825,           0.0034825,           0.0034825
                 397,             0.01778,            0.008678,           0.0012401,             0.93842,             0.93167,             0.95979,             0.79312,            0.018997,           0.0050726,           0.0037708,            0.003466,            0.003466,            0.003466
                 398,            0.018128,           0.0086188,          0.00078097,             0.93359,             0.92822,             0.95358,             0.78915,            0.018964,           0.0050402,           0.0050287,           0.0034495,           0.0034495,           0.0034495
                 399,            0.017506,           0.0088389,          0.00098185,             0.92653,             0.92973,             0.95344,             0.79322,            0.018677,           0.0050259,           0.0053368,            0.003433,            0.003433,            0.003433
                 400,            0.017858,           0.0090076,          0.00098752,             0.91988,             0.93714,             0.95536,             0.80356,            0.018692,           0.0050039,           0.0053082,           0.0034165,           0.0034165,           0.0034165
                 401,            0.017523,           0.0080091,           0.0010236,             0.93381,             0.93038,             0.95076,             0.79758,            0.018726,           0.0050192,            0.004981,              0.0034,              0.0034,              0.0034
                 402,            0.017712,            0.008931,          0.00080519,             0.94166,             0.92556,             0.95872,             0.79495,            0.018701,           0.0049515,           0.0050459,           0.0033835,           0.0033835,           0.0033835
                 403,            0.017262,           0.0085681,          0.00086503,             0.93745,             0.93311,             0.95673,             0.79092,            0.018949,           0.0049334,           0.0054369,            0.003367,            0.003367,            0.003367
                 404,            0.017822,           0.0088716,          0.00085835,             0.94904,             0.90824,             0.95293,             0.78658,            0.019282,           0.0050735,           0.0047302,           0.0033505,           0.0033505,           0.0033505
                 405,            0.017633,           0.0093943,           0.0012972,             0.93673,             0.92152,             0.95474,             0.78953,            0.019205,           0.0050659,           0.0045242,            0.003334,            0.003334,            0.003334
                 406,            0.017776,           0.0088407,          0.00069157,             0.94113,             0.91029,              0.9513,             0.79524,            0.018806,           0.0049973,           0.0053072,           0.0033175,           0.0033175,           0.0033175
                 407,            0.017593,            0.008652,            0.001464,             0.93757,              0.9185,             0.95479,              0.7974,            0.018726,           0.0050368,           0.0055475,            0.003301,            0.003301,            0.003301
                 408,            0.017416,           0.0084579,          0.00073644,             0.94483,             0.89467,             0.95523,             0.79336,            0.018686,           0.0049849,           0.0064325,           0.0032845,           0.0032845,           0.0032845
                 409,            0.017755,           0.0086491,           0.0010271,             0.92531,             0.90668,             0.95456,             0.79321,            0.018672,           0.0050087,            0.006237,            0.003268,            0.003268,            0.003268
                 410,            0.017605,           0.0087738,          0.00088325,             0.93212,             0.90129,             0.94225,             0.78944,             0.01877,           0.0050106,           0.0062265,           0.0032515,           0.0032515,           0.0032515
                 411,            0.017535,           0.0085938,          0.00092131,             0.93237,             0.90804,             0.94507,             0.78592,            0.018819,           0.0050211,           0.0059128,            0.003235,            0.003235,            0.003235
                 412,            0.017305,           0.0086402,          0.00092071,             0.92564,             0.92082,              0.9437,             0.77868,            0.019045,           0.0050144,           0.0058584,           0.0032185,           0.0032185,           0.0032185
                 413,             0.01815,           0.0091961,            0.001049,             0.94077,             0.90563,             0.94525,             0.77555,            0.019233,           0.0051289,           0.0056181,            0.003202,            0.003202,            0.003202
                 414,            0.017711,           0.0085746,          0.00067363,             0.92824,              0.9186,             0.94482,              0.7833,            0.019171,            0.005125,           0.0054779,           0.0031855,           0.0031855,           0.0031855
                 415,            0.017045,           0.0084602,           0.0007931,             0.90186,             0.92606,             0.94502,             0.78082,            0.019152,           0.0051231,           0.0050888,            0.003169,            0.003169,            0.003169
                 416,            0.017547,           0.0083968,          0.00091017,             0.93436,             0.91596,             0.94708,             0.79063,             0.01901,           0.0050478,           0.0053129,           0.0031525,           0.0031525,           0.0031525
                 417,            0.017835,           0.0086267,          0.00070802,             0.93813,             0.90529,             0.95008,             0.79723,            0.018991,           0.0050097,           0.0055399,            0.003136,            0.003136,            0.003136
                 418,            0.017722,           0.0087982,          0.00075904,             0.94743,             0.89769,             0.94979,             0.79295,            0.018959,           0.0051613,           0.0054512,           0.0031195,           0.0031195,           0.0031195
                 419,            0.017796,           0.0083398,           0.0009889,             0.94677,             0.91639,             0.95635,             0.79666,             0.01891,           0.0051794,           0.0036774,            0.003103,            0.003103,            0.003103
                 420,            0.017871,           0.0086484,            0.000762,             0.96294,             0.90948,             0.95775,             0.79676,            0.018735,           0.0051737,           0.0033836,           0.0030865,           0.0030865,           0.0030865
                 421,            0.017704,           0.0086888,          0.00068717,             0.95992,             0.90937,             0.95716,             0.79756,            0.018648,           0.0051308,           0.0033822,             0.00307,             0.00307,             0.00307
                 422,            0.017469,           0.0087052,          0.00065893,             0.95071,             0.91555,             0.95677,              0.7912,            0.019016,            0.005084,           0.0034328,           0.0030535,           0.0030535,           0.0030535
                 423,            0.017467,           0.0088779,          0.00094734,             0.94939,             0.91465,             0.95539,              0.7915,            0.018972,           0.0050411,           0.0034766,            0.003037,            0.003037,            0.003037
                 424,             0.01708,           0.0082933,           0.0011164,             0.94888,             0.91404,             0.95707,             0.79604,            0.018952,           0.0050631,           0.0038319,           0.0030205,           0.0030205,           0.0030205
                 425,            0.017646,           0.0084359,            0.001037,             0.92932,             0.92785,             0.95551,             0.79758,            0.019013,           0.0051794,           0.0048084,            0.003004,            0.003004,            0.003004
                 426,            0.017262,           0.0085849,          0.00072589,             0.94979,             0.89912,             0.95137,             0.78891,            0.018992,           0.0051556,           0.0054379,           0.0029875,           0.0029875,           0.0029875
                 427,            0.017279,            0.008795,          0.00088097,             0.94689,             0.91429,             0.95146,             0.78813,            0.018945,           0.0051498,           0.0049047,            0.002971,            0.002971,            0.002971
                 428,            0.017022,           0.0080243,          0.00078449,             0.95132,             0.91378,             0.95158,             0.79118,             0.01912,           0.0051832,           0.0045795,           0.0029545,           0.0029545,           0.0029545
                 429,            0.017771,           0.0089013,          0.00088314,             0.96238,             0.90014,               0.949,             0.78651,            0.019256,           0.0051575,           0.0053043,            0.002938,            0.002938,            0.002938
                 430,            0.017529,           0.0088793,           0.0009284,               0.959,             0.91246,             0.94565,             0.78759,            0.019187,           0.0051126,           0.0054073,           0.0029215,           0.0029215,           0.0029215
                 431,            0.017318,           0.0085299,           0.0011693,             0.96188,             0.91696,             0.94775,             0.79425,            0.018889,           0.0050879,           0.0049496,            0.002905,            0.002905,            0.002905
                 432,            0.017133,           0.0083437,          0.00068526,             0.96386,             0.91423,             0.95116,             0.79755,            0.018785,           0.0049582,           0.0050373,           0.0028885,           0.0028885,           0.0028885
                 433,            0.016841,            0.008238,          0.00090944,             0.95652,             0.92176,             0.95579,             0.79837,            0.018964,           0.0049286,           0.0043316,            0.002872,            0.002872,            0.002872
                 434,            0.017223,           0.0083484,          0.00094739,              0.9553,              0.9139,             0.95386,             0.79381,            0.019169,           0.0050802,           0.0052519,           0.0028555,           0.0028555,           0.0028555
                 435,             0.01761,           0.0087239,           0.0010679,             0.95292,             0.91688,             0.94856,             0.79213,            0.019056,           0.0051432,           0.0055904,            0.002839,            0.002839,            0.002839
                 436,            0.017129,           0.0086246,          0.00086915,             0.95089,             0.91065,             0.94679,              0.7982,            0.019091,           0.0051708,            0.005352,           0.0028225,           0.0028225,           0.0028225
                 437,            0.017053,           0.0088972,          0.00075374,              0.9406,             0.92091,             0.94774,             0.79604,            0.019035,           0.0050793,           0.0054903,            0.002806,            0.002806,            0.002806
                 438,            0.017329,            0.008622,          0.00099405,             0.95132,             0.91873,             0.95286,             0.79802,            0.018869,           0.0049706,           0.0052366,           0.0027895,           0.0027895,           0.0027895
                 439,            0.017393,           0.0088696,          0.00090071,             0.94989,             0.91758,             0.94694,             0.79561,            0.018872,           0.0050564,           0.0053272,            0.002773,            0.002773,            0.002773
                 440,            0.017146,           0.0085671,           0.0010503,             0.95345,             0.92206,             0.94292,             0.78929,            0.019076,           0.0051365,            0.005352,           0.0027565,           0.0027565,           0.0027565
                 441,            0.017568,           0.0086211,           0.0015009,             0.95029,             0.91698,             0.94294,             0.79002,            0.019078,           0.0051765,           0.0052185,             0.00274,             0.00274,             0.00274
                 442,            0.017031,           0.0083144,          0.00081968,             0.94804,             0.92998,             0.95226,             0.80052,            0.018922,           0.0050964,           0.0044861,           0.0027235,           0.0027235,           0.0027235
                 443,            0.017344,           0.0087018,          0.00092395,             0.94115,             0.93224,             0.95207,             0.80454,            0.019045,           0.0051403,           0.0045328,            0.002707,            0.002707,            0.002707
                 444,            0.016982,           0.0081105,          0.00069455,             0.94352,             0.93405,             0.95335,             0.80363,            0.019036,           0.0051613,           0.0044184,           0.0026905,           0.0026905,           0.0026905
                 445,            0.017088,           0.0087366,          0.00085728,             0.93986,             0.93816,             0.95777,             0.80649,            0.018947,           0.0051126,           0.0036612,            0.002674,            0.002674,            0.002674
                 446,            0.017005,           0.0083505,          0.00064829,             0.94465,              0.9355,             0.95533,             0.80397,            0.018899,           0.0050535,           0.0039072,           0.0026575,           0.0026575,           0.0026575
                 447,            0.016713,           0.0083261,          0.00059753,             0.94191,             0.92831,             0.95358,             0.79797,            0.018977,           0.0050325,           0.0045347,            0.002641,            0.002641,            0.002641
                 448,            0.016452,            0.008209,            0.000525,             0.94973,             0.91681,              0.9541,             0.80233,            0.019051,           0.0050106,           0.0046101,           0.0026245,           0.0026245,           0.0026245
                 449,            0.016933,            0.008282,          0.00085392,              0.9471,             0.92276,             0.95544,             0.80613,            0.019138,           0.0049944,           0.0045013,            0.002608,            0.002608,            0.002608
                 450,            0.016731,           0.0081577,          0.00078311,             0.95502,              0.9078,             0.95316,             0.79604,            0.019119,           0.0050793,           0.0048923,           0.0025915,           0.0025915,           0.0025915
                 451,            0.017134,           0.0087599,           0.0010018,             0.95113,             0.90634,             0.95252,             0.80242,            0.019179,           0.0050354,           0.0055714,            0.002575,            0.002575,            0.002575
                 452,            0.017208,            0.008424,           0.0010236,             0.95637,              0.9073,             0.95482,             0.80314,            0.019104,           0.0050097,           0.0052853,           0.0025585,           0.0025585,           0.0025585
                 453,            0.017219,           0.0086093,          0.00080499,             0.94778,             0.92334,             0.95541,             0.80591,            0.018891,           0.0050049,           0.0051517,            0.002542,            0.002542,            0.002542
                 454,            0.017188,           0.0083826,          0.00081482,             0.95668,             0.90888,             0.95572,             0.80116,            0.018834,           0.0050173,           0.0052528,           0.0025255,           0.0025255,           0.0025255
                 455,            0.016865,           0.0084642,          0.00075498,             0.93567,             0.92922,             0.95718,             0.80375,            0.018897,           0.0050182,           0.0049725,            0.002509,            0.002509,            0.002509
                 456,            0.016935,           0.0081954,          0.00083581,             0.92093,              0.9435,             0.95876,             0.79974,            0.018896,            0.005022,            0.005126,           0.0024925,           0.0024925,           0.0024925
                 457,            0.016884,           0.0085999,           0.0008241,             0.92135,             0.93722,             0.95634,             0.80471,            0.018851,           0.0050545,           0.0052576,            0.002476,            0.002476,            0.002476
                 458,               0.017,           0.0083981,          0.00073087,              0.9306,             0.93409,             0.95416,             0.81006,             0.01889,           0.0050716,           0.0053301,           0.0024595,           0.0024595,           0.0024595
                 459,             0.01611,           0.0081389,          0.00076965,             0.93344,             0.92913,             0.95067,             0.79835,            0.018936,           0.0051289,           0.0046883,            0.002443,            0.002443,            0.002443
                 460,            0.016797,           0.0083878,          0.00052342,             0.93385,             0.92891,             0.95067,             0.79909,            0.019006,           0.0051527,           0.0048599,           0.0024265,           0.0024265,           0.0024265
                 461,            0.017111,           0.0082863,          0.00076208,             0.93122,              0.9235,             0.95088,             0.79994,            0.019071,           0.0051098,           0.0053749,             0.00241,             0.00241,             0.00241
                 462,            0.016972,           0.0088045,          0.00062093,             0.94019,             0.91176,             0.94491,              0.7953,            0.019013,           0.0050936,           0.0055237,           0.0023935,           0.0023935,           0.0023935
                 463,            0.017013,           0.0083794,          0.00069715,             0.93991,             0.91396,              0.9459,             0.80119,            0.019096,           0.0050907,           0.0053625,            0.002377,            0.002377,            0.002377
                 464,            0.016824,           0.0083403,          0.00069653,             0.93934,             0.91865,              0.9501,             0.80331,            0.019046,           0.0051126,           0.0050783,           0.0023605,           0.0023605,           0.0023605
                 465,            0.016606,           0.0082198,          0.00074669,             0.94122,             0.90708,             0.94799,             0.79789,             0.01897,           0.0051212,           0.0052338,            0.002344,            0.002344,            0.002344
                 466,            0.016759,           0.0085311,          0.00081159,             0.93785,             0.91617,             0.95033,              0.7996,            0.018886,           0.0051603,           0.0048628,           0.0023275,           0.0023275,           0.0023275
                 467,            0.016783,           0.0084126,          0.00094893,             0.94042,              0.9185,             0.95142,             0.79852,            0.018837,           0.0051746,           0.0043716,            0.002311,            0.002311,            0.002311
                 468,            0.016975,           0.0082954,          0.00081792,             0.94469,             0.91773,             0.95181,             0.80312,            0.018791,           0.0052052,           0.0039654,           0.0022945,           0.0022945,           0.0022945
                 469,            0.016008,           0.0080524,          0.00080016,             0.93706,             0.91704,             0.95009,             0.80457,            0.018851,           0.0051584,           0.0044823,            0.002278,            0.002278,            0.002278
                 470,            0.016718,           0.0081888,          0.00057553,             0.93242,             0.92004,               0.952,             0.80542,            0.018849,           0.0051384,           0.0047913,           0.0022615,           0.0022615,           0.0022615
                 471,            0.016374,           0.0085056,           0.0006347,             0.93882,             0.92022,             0.94982,             0.80835,            0.018836,           0.0051489,           0.0049143,            0.002245,            0.002245,            0.002245
                 472,            0.016515,           0.0083131,          0.00087849,             0.93731,             0.91628,             0.94873,             0.79982,             0.01885,           0.0051527,           0.0051718,           0.0022285,           0.0022285,           0.0022285
                 473,            0.016476,              0.0086,          0.00067745,             0.93848,             0.91403,             0.95298,             0.79954,            0.018798,           0.0051279,           0.0050488,            0.002212,            0.002212,            0.002212
                 474,            0.016216,            0.008451,          0.00059116,             0.93596,             0.91386,             0.95092,               0.802,             0.01877,           0.0051794,           0.0048647,           0.0021955,           0.0021955,           0.0021955
                 475,            0.016409,           0.0080677,          0.00086112,             0.93771,             0.91521,             0.95158,             0.80167,            0.018839,           0.0051928,           0.0050373,            0.002179,            0.002179,            0.002179
                 476,            0.016273,           0.0080349,           0.0006288,             0.93969,             0.91484,             0.95248,             0.80098,            0.018881,           0.0052109,           0.0053539,           0.0021625,           0.0021625,           0.0021625
                 477,            0.016346,           0.0086557,          0.00082899,             0.94327,             0.91179,             0.95549,             0.79921,            0.018873,           0.0051365,           0.0053558,            0.002146,            0.002146,            0.002146
                 478,             0.01602,           0.0080791,          0.00060504,             0.95668,               0.907,             0.95415,             0.79811,            0.018805,           0.0050926,           0.0054893,           0.0021295,           0.0021295,           0.0021295
